iteration,ip,interface,config_file,exit_status,execution_time_seconds
82,192.168.0.4,sw0p4,sw0p4.cfg,0,0.063093
83,192.168.0.4,sw0p4,sw0p4.cfg,0,0.064182
84,192.168.0.4,sw0p4,sw0p4.cfg,0,0.063065
85,192.168.0.4,sw0p4,sw0p4.cfg,0,0.072362
86,192.168.0.4,sw0p4,sw0p4.cfg,0,0.062785
87,192.168.0.4,sw0p4,sw0p4.cfg,0,0.068237
88,192.168.0.4,sw0p4,sw0p4.cfg,0,0.063445
89,192.168.0.4,sw0p4,sw0p4.cfg,0,0.063552
90,192.168.0.4,sw0p4,sw0p4.cfg,0,0.072620
91,192.168.0.4,sw0p4,sw0p4.cfg,0,0.070811
92,192.168.0.4,sw0p4,sw0p4.cfg,0,0.064587
93,192.168.0.4,sw0p4,sw0p4.cfg,0,0.063223
94,192.168.0.4,sw0p4,sw0p4.cfg,0,0.068379
95,192.168.0.4,sw0p4,sw0p4.cfg,0,0.065463
96,192.168.0.4,sw0p4,sw0p4.cfg,0,0.067086
97,192.168.0.4,sw0p4,sw0p4.cfg,0,0.063198
98,192.168.0.4,sw0p4,sw0p4.cfg,0,0.063137
99,192.168.0.4,sw0p4,sw0p4.cfg,0,0.064254
100,192.168.0.4,sw0p4,sw0p4.cfg,0,0.066895
