iteration,ip,interface,config_file,exit_status,execution_time_seconds
65,192.168.0.2,sw0p4,sw0p4.cfg,0,0.062804
66,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063719
67,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063899
68,192.168.0.2,sw0p4,sw0p4.cfg,0,0.064126
69,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063437
70,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063099
71,192.168.0.2,sw0p4,sw0p4.cfg,0,0.062852
72,192.168.0.2,sw0p4,sw0p4.cfg,0,0.062728
73,192.168.0.2,sw0p4,sw0p4.cfg,0,0.062949
74,192.168.0.2,sw0p4,sw0p4.cfg,0,0.062686
75,192.168.0.2,sw0p4,sw0p4.cfg,0,0.062744
76,192.168.0.2,sw0p4,sw0p4.cfg,0,0.065204
77,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063276
78,192.168.0.2,sw0p4,sw0p4.cfg,0,0.062002
79,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063172
80,192.168.0.2,sw0p4,sw0p4.cfg,0,0.062818
81,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063669
82,192.168.0.2,sw0p4,sw0p4.cfg,0,0.062562
83,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063320
84,192.168.0.2,sw0p4,sw0p4.cfg,0,0.062589
85,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063722
86,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063576
87,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063688
88,192.168.0.2,sw0p4,sw0p4.cfg,0,0.062585
89,192.168.0.2,sw0p4,sw0p4.cfg,0,0.062509
90,192.168.0.2,sw0p4,sw0p4.cfg,0,0.062799
91,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063135
92,192.168.0.2,sw0p4,sw0p4.cfg,0,0.062996
93,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063447
94,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063864
95,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063114
96,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063208
97,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063039
98,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063245
99,192.168.0.2,sw0p4,sw0p4.cfg,0,0.063331
100,192.168.0.2,sw0p4,sw0p4.cfg,0,0.062960
